community_id,protein_id,method,dataset,seed,source_method,source_dataset,membership_type,membership_score,topology_score,semantic_score,go_score,expansion_gain
398,YJR075W,SLPA,gavin_yeast,43.0,SLPA,gavin_yeast,,,,,,
398,YLR292C,SLPA,gavin_yeast,43.0,SLPA,gavin_yeast,,,,,,
398,YOR254C,SLPA,gavin_yeast,43.0,SLPA,gavin_yeast,,,,,,
399,YBR106W,SLPA,gavin_yeast,43.0,SLPA,gavin_yeast,,,,,,
399,YCR043C,SLPA,gavin_yeast,43.0,SLPA,gavin_yeast,,,,,,
399,YDR245W,SLPA,gavin_yeast,43.0,SLPA,gavin_yeast,,,,,,
399,YDR525W,SLPA,gavin_yeast,43.0,SLPA,gavin_yeast,,,,,,
399,YEL036C,SLPA,gavin_yeast,43.0,SLPA,gavin_yeast,,,,,,
399,YER017C,SLPA,gavin_yeast,43.0,SLPA,gavin_yeast,,,,,,
399,YGR132C,SLPA,gavin_yeast,43.0,SLPA,gavin_yeast,,,,,,
399,YGR231C,SLPA,gavin_yeast,43.0,SLPA,gavin_yeast,,,,,,
399,YJL183W,SLPA,gavin_yeast,43.0,SLPA,gavin_yeast,,,,,,
399,YJR075W,SLPA,gavin_yeast,43.0,SLPA,gavin_yeast,,,,,,
399,YMR089C,SLPA,gavin_yeast,43.0,SLPA,gavin_yeast,,,,,,
399,YPL050C,SLPA,gavin_yeast,43.0,SLPA,gavin_yeast,,,,,,
399,YPL094C,SLPA,gavin_yeast,43.0,SLPA,gavin_yeast,,,,,,
400,YBR057C,SLPA,gavin_yeast,43.0,SLPA,gavin_yeast,,,,,,
400,YBR106W,SLPA,gavin_yeast,43.0,SLPA,gavin_yeast,,,,,,
400,YCR043C,SLPA,gavin_yeast,43.0,SLPA,gavin_yeast,,,,,,
400,YDR245W,SLPA,gavin_yeast,43.0,SLPA,gavin_yeast,,,,,,
400,YGR132C,SLPA,gavin_yeast,43.0,SLPA,gavin_yeast,,,,,,
400,YJL183W,SLPA,gavin_yeast,43.0,SLPA,gavin_yeast,,,,,,
400,YJR075W,SLPA,gavin_yeast,43.0,SLPA,gavin_yeast,,,,,,
400,YKR031C,SLPA,gavin_yeast,43.0,SLPA,gavin_yeast,,,,,,
400,YPL050C,SLPA,gavin_yeast,43.0,SLPA,gavin_yeast,,,,,,
401,YBR171W,SLPA,gavin_yeast,43.0,SLPA,gavin_yeast,,,,,,
401,YPL094C,SLPA,gavin_yeast,43.0,SLPA,gavin_yeast,,,,,,
402,YBR171W,SLPA,gavin_yeast,43.0,SLPA,gavin_yeast,,,,,,
402,YLR292C,SLPA,gavin_yeast,43.0,SLPA,gavin_yeast,,,,,,
402,YOR254C,SLPA,gavin_yeast,43.0,SLPA,gavin_yeast,,,,,,
402,YPL094C,SLPA,gavin_yeast,43.0,SLPA,gavin_yeast,,,,,,
403,YER017C,SLPA,gavin_yeast,43.0,SLPA,gavin_yeast,,,,,,
403,YFL026W,SLPA,gavin_yeast,43.0,SLPA,gavin_yeast,,,,,,
403,YMR089C,SLPA,gavin_yeast,43.0,SLPA,gavin_yeast,,,,,,
404,YBR102C,SLPA,gavin_yeast,43.0,SLPA,gavin_yeast,,,,,,
404,YDR166C,SLPA,gavin_yeast,43.0,SLPA,gavin_yeast,,,,,,
404,YER008C,SLPA,gavin_yeast,43.0,SLPA,gavin_yeast,,,,,,
404,YIL068C,SLPA,gavin_yeast,43.0,SLPA,gavin_yeast,,,,,,
404,YJL085W,SLPA,gavin_yeast,43.0,SLPA,gavin_yeast,,,,,,
404,YLR166C,SLPA,gavin_yeast,43.0,SLPA,gavin_yeast,,,,,,
404,YML097C,SLPA,gavin_yeast,43.0,SLPA,gavin_yeast,,,,,,
404,YPR055W,SLPA,gavin_yeast,43.0,SLPA,gavin_yeast,,,,,,
405,YBR102C,SLPA,gavin_yeast,43.0,SLPA,gavin_yeast,,,,,,
405,YDR166C,SLPA,gavin_yeast,43.0,SLPA,gavin_yeast,,,,,,
405,YER008C,SLPA,gavin_yeast,43.0,SLPA,gavin_yeast,,,,,,
405,YGL233W,SLPA,gavin_yeast,43.0,SLPA,gavin_yeast,,,,,,
405,YIL068C,SLPA,gavin_yeast,43.0,SLPA,gavin_yeast,,,,,,
405,YJL085W,SLPA,gavin_yeast,43.0,SLPA,gavin_yeast,,,,,,
405,YLR166C,SLPA,gavin_yeast,43.0,SLPA,gavin_yeast,,,,,,
405,YML097C,SLPA,gavin_yeast,43.0,SLPA,gavin_yeast,,,,,,
405,YPR055W,SLPA,gavin_yeast,43.0,SLPA,gavin_yeast,,,,,,
406,YDR495C,SLPA,gavin_yeast,43.0,SLPA,gavin_yeast,,,,,,
406,YJL207C,SLPA,gavin_yeast,43.0,SLPA,gavin_yeast,,,,,,
406,YMR237W,SLPA,gavin_yeast,43.0,SLPA,gavin_yeast,,,,,,
406,YOR299W,SLPA,gavin_yeast,43.0,SLPA,gavin_yeast,,,,,,
407,YGR240C,SLPA,gavin_yeast,43.0,SLPA,gavin_yeast,,,,,,
407,YNL045W,SLPA,gavin_yeast,43.0,SLPA,gavin_yeast,,,,,,
407,YOR286W,SLPA,gavin_yeast,43.0,SLPA,gavin_yeast,,,,,,
407,YPL193W,SLPA,gavin_yeast,43.0,SLPA,gavin_yeast,,,,,,
408,YLR274W,SLPA,gavin_yeast,43.0,SLPA,gavin_yeast,,,,,,
408,YMR192W,SLPA,gavin_yeast,43.0,SLPA,gavin_yeast,,,,,,
408,YNL112W,SLPA,gavin_yeast,43.0,SLPA,gavin_yeast,,,,,,
409,YGL201C,SLPA,gavin_yeast,43.0,SLPA,gavin_yeast,,,,,,
409,YLR274W,SLPA,gavin_yeast,43.0,SLPA,gavin_yeast,,,,,,
409,YMR192W,SLPA,gavin_yeast,43.0,SLPA,gavin_yeast,,,,,,
410,YLR274W,SLPA,gavin_yeast,43.0,SLPA,gavin_yeast,,,,,,
410,YMR192W,SLPA,gavin_yeast,43.0,SLPA,gavin_yeast,,,,,,
411,YDR001C,SLPA,gavin_yeast,43.0,SLPA,gavin_yeast,,,,,,
411,YDR099W,SLPA,gavin_yeast,43.0,SLPA,gavin_yeast,,,,,,
412,YBR089C,SLPA,gavin_yeast,43.0,SLPA,gavin_yeast,,,,,,
412,YBR123C,SLPA,gavin_yeast,43.0,SLPA,gavin_yeast,,,,,,
412,YDR362C,SLPA,gavin_yeast,43.0,SLPA,gavin_yeast,,,,,,
412,YOR110W,SLPA,gavin_yeast,43.0,SLPA,gavin_yeast,,,,,,
412,YPL007C,SLPA,gavin_yeast,43.0,SLPA,gavin_yeast,,,,,,
413,YBR057C,SLPA,gavin_yeast,43.0,SLPA,gavin_yeast,,,,,,
413,YGL036W,SLPA,gavin_yeast,43.0,SLPA,gavin_yeast,,,,,,
413,YKR031C,SLPA,gavin_yeast,43.0,SLPA,gavin_yeast,,,,,,
414,YBR057C,SLPA,gavin_yeast,43.0,SLPA,gavin_yeast,,,,,,
414,YGL036W,SLPA,gavin_yeast,43.0,SLPA,gavin_yeast,,,,,,
415,YDR320C,SLPA,gavin_yeast,43.0,SLPA,gavin_yeast,,,,,,
415,YLR423C,SLPA,gavin_yeast,43.0,SLPA,gavin_yeast,,,,,,
415,YPL166W,SLPA,gavin_yeast,43.0,SLPA,gavin_yeast,,,,,,
415,YPR049C,SLPA,gavin_yeast,43.0,SLPA,gavin_yeast,,,,,,
416,YBR135W,SLPA,gavin_yeast,43.0,SLPA,gavin_yeast,,,,,,
416,YBR160W,SLPA,gavin_yeast,43.0,SLPA,gavin_yeast,,,,,,
416,YDL155W,SLPA,gavin_yeast,43.0,SLPA,gavin_yeast,,,,,,
416,YKR091W,SLPA,gavin_yeast,43.0,SLPA,gavin_yeast,,,,,,
416,YLR079W,SLPA,gavin_yeast,43.0,SLPA,gavin_yeast,,,,,,
416,YMR199W,SLPA,gavin_yeast,43.0,SLPA,gavin_yeast,,,,,,
416,YPL256C,SLPA,gavin_yeast,43.0,SLPA,gavin_yeast,,,,,,
417,YDR320C,SLPA,gavin_yeast,43.0,SLPA,gavin_yeast,,,,,,
417,YLR423C,SLPA,gavin_yeast,43.0,SLPA,gavin_yeast,,,,,,
417,YPL166W,SLPA,gavin_yeast,43.0,SLPA,gavin_yeast,,,,,,
418,YDL208W,SLPA,gavin_yeast,43.0,SLPA,gavin_yeast,,,,,,
418,YMR310C,SLPA,gavin_yeast,43.0,SLPA,gavin_yeast,,,,,,
419,YDL208W,SLPA,gavin_yeast,43.0,SLPA,gavin_yeast,,,,,,
419,YGR185C,SLPA,gavin_yeast,43.0,SLPA,gavin_yeast,,,,,,
419,YMR310C,SLPA,gavin_yeast,43.0,SLPA,gavin_yeast,,,,,,
420,YDR469W,SLPA,gavin_yeast,43.0,SLPA,gavin_yeast,,,,,,
420,YHR119W,SLPA,gavin_yeast,43.0,SLPA,gavin_yeast,,,,,,
421,YAR003W,SLPA,gavin_yeast,43.0,SLPA,gavin_yeast,,,,,,
421,YDR469W,SLPA,gavin_yeast,43.0,SLPA,gavin_yeast,,,,,,
421,YLR015W,SLPA,gavin_yeast,43.0,SLPA,gavin_yeast,,,,,,
422,YBR105C,SLPA,gavin_yeast,43.0,SLPA,gavin_yeast,,,,,,
422,YGL227W,SLPA,gavin_yeast,43.0,SLPA,gavin_yeast,,,,,,
422,YOR250C,SLPA,gavin_yeast,43.0,SLPA,gavin_yeast,,,,,,
423,YGR180C,SLPA,gavin_yeast,43.0,SLPA,gavin_yeast,,,,,,
423,YIL070C,SLPA,gavin_yeast,43.0,SLPA,gavin_yeast,,,,,,
423,YJL026W,SLPA,gavin_yeast,43.0,SLPA,gavin_yeast,,,,,,
423,YJL115W,SLPA,gavin_yeast,43.0,SLPA,gavin_yeast,,,,,,
423,YJR140C,SLPA,gavin_yeast,43.0,SLPA,gavin_yeast,,,,,,
423,YML055W,SLPA,gavin_yeast,43.0,SLPA,gavin_yeast,,,,,,
424,YKL129C,SLPA,gavin_yeast,43.0,SLPA,gavin_yeast,,,,,,
424,YML057W,SLPA,gavin_yeast,43.0,SLPA,gavin_yeast,,,,,,
424,YOR035C,SLPA,gavin_yeast,43.0,SLPA,gavin_yeast,,,,,,
424,YOR326W,SLPA,gavin_yeast,43.0,SLPA,gavin_yeast,,,,,,
425,YDL100C,SLPA,gavin_yeast,43.0,SLPA,gavin_yeast,,,,,,
425,YDR196C,SLPA,gavin_yeast,43.0,SLPA,gavin_yeast,,,,,,
425,YER083C,SLPA,gavin_yeast,43.0,SLPA,gavin_yeast,,,,,,
425,YFL044C,SLPA,gavin_yeast,43.0,SLPA,gavin_yeast,,,,,,
425,YJL194W,SLPA,gavin_yeast,43.0,SLPA,gavin_yeast,,,,,,
426,YDL074C,SLPA,gavin_yeast,43.0,SLPA,gavin_yeast,,,,,,
426,YDL189W,SLPA,gavin_yeast,43.0,SLPA,gavin_yeast,,,,,,
426,YDR432W,SLPA,gavin_yeast,43.0,SLPA,gavin_yeast,,,,,,
426,YGR250C,SLPA,gavin_yeast,43.0,SLPA,gavin_yeast,,,,,,
427,YBR234C,SLPA,gavin_yeast,43.0,SLPA,gavin_yeast,,,,,,
427,YDL029W,SLPA,gavin_yeast,43.0,SLPA,gavin_yeast,,,,,,
427,YIL062C,SLPA,gavin_yeast,43.0,SLPA,gavin_yeast,,,,,,
427,YKL013C,SLPA,gavin_yeast,43.0,SLPA,gavin_yeast,,,,,,
427,YLR370C,SLPA,gavin_yeast,43.0,SLPA,gavin_yeast,,,,,,
427,YNR035C,SLPA,gavin_yeast,43.0,SLPA,gavin_yeast,,,,,,
428,YKL013C,SLPA,gavin_yeast,43.0,SLPA,gavin_yeast,,,,,,
428,YLR370C,SLPA,gavin_yeast,43.0,SLPA,gavin_yeast,,,,,,
429,YKL064W,SLPA,gavin_yeast,43.0,SLPA,gavin_yeast,,,,,,
429,YMR172W,SLPA,gavin_yeast,43.0,SLPA,gavin_yeast,,,,,,
430,YBR279W,SLPA,gavin_yeast,43.0,SLPA,gavin_yeast,,,,,,
430,YLR418C,SLPA,gavin_yeast,43.0,SLPA,gavin_yeast,,,,,,
430,YOR123C,SLPA,gavin_yeast,43.0,SLPA,gavin_yeast,,,,,,
431,YDL188C,SLPA,gavin_yeast,43.0,SLPA,gavin_yeast,,,,,,
431,YDR198C,SLPA,gavin_yeast,43.0,SLPA,gavin_yeast,,,,,,
431,YPR040W,SLPA,gavin_yeast,43.0,SLPA,gavin_yeast,,,,,,
432,YBR103W,SLPA,gavin_yeast,43.0,SLPA,gavin_yeast,,,,,,
432,YDR257C,SLPA,gavin_yeast,43.0,SLPA,gavin_yeast,,,,,,
432,YOL068C,SLPA,gavin_yeast,43.0,SLPA,gavin_yeast,,,,,,
433,YAL024C,SLPA,gavin_yeast,43.0,SLPA,gavin_yeast,,,,,,
433,YDR122W,SLPA,gavin_yeast,43.0,SLPA,gavin_yeast,,,,,,
433,YHR158C,SLPA,gavin_yeast,43.0,SLPA,gavin_yeast,,,,,,
434,YAL013W,SLPA,gavin_yeast,43.0,SLPA,gavin_yeast,,,,,,
434,YDR207C,SLPA,gavin_yeast,43.0,SLPA,gavin_yeast,,,,,,
434,YMR263W,SLPA,gavin_yeast,43.0,SLPA,gavin_yeast,,,,,,
435,YHR029C,SLPA,gavin_yeast,43.0,SLPA,gavin_yeast,,,,,,
435,YJL020C,SLPA,gavin_yeast,43.0,SLPA,gavin_yeast,,,,,,
435,YJL123C,SLPA,gavin_yeast,43.0,SLPA,gavin_yeast,,,,,,
435,YJL146W,SLPA,gavin_yeast,43.0,SLPA,gavin_yeast,,,,,,
436,YGR028W,SLPA,gavin_yeast,43.0,SLPA,gavin_yeast,,,,,,
436,YHR029C,SLPA,gavin_yeast,43.0,SLPA,gavin_yeast,,,,,,
436,YIR003W,SLPA,gavin_yeast,43.0,SLPA,gavin_yeast,,,,,,
436,YJL020C,SLPA,gavin_yeast,43.0,SLPA,gavin_yeast,,,,,,
436,YJL123C,SLPA,gavin_yeast,43.0,SLPA,gavin_yeast,,,,,,
436,YJL146W,SLPA,gavin_yeast,43.0,SLPA,gavin_yeast,,,,,,
437,YJL168C,SLPA,gavin_yeast,43.0,SLPA,gavin_yeast,,,,,,
437,YOR293W,SLPA,gavin_yeast,43.0,SLPA,gavin_yeast,,,,,,
438,YDR137W,SLPA,gavin_yeast,43.0,SLPA,gavin_yeast,,,,,,
438,YLR039C,SLPA,gavin_yeast,43.0,SLPA,gavin_yeast,,,,,,
439,YEL056W,SLPA,gavin_yeast,43.0,SLPA,gavin_yeast,,,,,,
439,YLL022C,SLPA,gavin_yeast,43.0,SLPA,gavin_yeast,,,,,,
439,YOR303W,SLPA,gavin_yeast,43.0,SLPA,gavin_yeast,,,,,,
440,YBR272C,SLPA,gavin_yeast,43.0,SLPA,gavin_yeast,,,,,,
440,YEL056W,SLPA,gavin_yeast,43.0,SLPA,gavin_yeast,,,,,,
440,YOR303W,SLPA,gavin_yeast,43.0,SLPA,gavin_yeast,,,,,,
441,YAL034C,SLPA,gavin_yeast,43.0,SLPA,gavin_yeast,,,,,,
441,YGL191W,SLPA,gavin_yeast,43.0,SLPA,gavin_yeast,,,,,,
442,YAL033W,SLPA,gavin_yeast,43.0,SLPA,gavin_yeast,,,,,,
442,YBL018C,SLPA,gavin_yeast,43.0,SLPA,gavin_yeast,,,,,,
442,YBR167C,SLPA,gavin_yeast,43.0,SLPA,gavin_yeast,,,,,,
442,YBR257W,SLPA,gavin_yeast,43.0,SLPA,gavin_yeast,,,,,,
442,YDR478W,SLPA,gavin_yeast,43.0,SLPA,gavin_yeast,,,,,,
442,YGR030C,SLPA,gavin_yeast,43.0,SLPA,gavin_yeast,,,,,,
442,YNL221C,SLPA,gavin_yeast,43.0,SLPA,gavin_yeast,,,,,,
442,YNL282W,SLPA,gavin_yeast,43.0,SLPA,gavin_yeast,,,,,,
443,YAL033W,SLPA,gavin_yeast,43.0,SLPA,gavin_yeast,,,,,,
443,YBL018C,SLPA,gavin_yeast,43.0,SLPA,gavin_yeast,,,,,,
443,YBR167C,SLPA,gavin_yeast,43.0,SLPA,gavin_yeast,,,,,,
443,YBR257W,SLPA,gavin_yeast,43.0,SLPA,gavin_yeast,,,,,,
443,YDR478W,SLPA,gavin_yeast,43.0,SLPA,gavin_yeast,,,,,,
443,YGL191W,SLPA,gavin_yeast,43.0,SLPA,gavin_yeast,,,,,,
443,YGR030C,SLPA,gavin_yeast,43.0,SLPA,gavin_yeast,,,,,,
443,YHR062C,SLPA,gavin_yeast,43.0,SLPA,gavin_yeast,,,,,,
443,YNL221C,SLPA,gavin_yeast,43.0,SLPA,gavin_yeast,,,,,,
443,YNL282W,SLPA,gavin_yeast,43.0,SLPA,gavin_yeast,,,,,,
444,YAL033W,SLPA,gavin_yeast,43.0,SLPA,gavin_yeast,,,,,,
444,YBL018C,SLPA,gavin_yeast,43.0,SLPA,gavin_yeast,,,,,,
444,YBR167C,SLPA,gavin_yeast,43.0,SLPA,gavin_yeast,,,,,,
444,YBR257W,SLPA,gavin_yeast,43.0,SLPA,gavin_yeast,,,,,,
444,YDR478W,SLPA,gavin_yeast,43.0,SLPA,gavin_yeast,,,,,,
444,YGR030C,SLPA,gavin_yeast,43.0,SLPA,gavin_yeast,,,,,,
444,YHR062C,SLPA,gavin_yeast,43.0,SLPA,gavin_yeast,,,,,,
444,YNL221C,SLPA,gavin_yeast,43.0,SLPA,gavin_yeast,,,,,,
444,YNL282W,SLPA,gavin_yeast,43.0,SLPA,gavin_yeast,,,,,,
445,YDR021W,SLPA,gavin_yeast,43.0,SLPA,gavin_yeast,,,,,,
445,YMR142C,SLPA,gavin_yeast,43.0,SLPA,gavin_yeast,,,,,,
446,YER007C,SLPA,gavin_yeast,43.0,SLPA,gavin_yeast,,,,,,
446,YJR014W,SLPA,gavin_yeast,43.0,SLPA,gavin_yeast,,,,,,
446,YKL028W,SLPA,gavin_yeast,43.0,SLPA,gavin_yeast,,,,,,
446,YKR062W,SLPA,gavin_yeast,43.0,SLPA,gavin_yeast,,,,,,
447,YBR254C,SLPA,gavin_yeast,43.0,SLPA,gavin_yeast,,,,,,
447,YDR246W,SLPA,gavin_yeast,43.0,SLPA,gavin_yeast,,,,,,
447,YDR407C,SLPA,gavin_yeast,43.0,SLPA,gavin_yeast,,,,,,
447,YDR472W,SLPA,gavin_yeast,43.0,SLPA,gavin_yeast,,,,,,
447,YGR143W,SLPA,gavin_yeast,43.0,SLPA,gavin_yeast,,,,,,
447,YGR166W,SLPA,gavin_yeast,43.0,SLPA,gavin_yeast,,,,,,
447,YKR068C,SLPA,gavin_yeast,43.0,SLPA,gavin_yeast,,,,,,
447,YML077W,SLPA,gavin_yeast,43.0,SLPA,gavin_yeast,,,,,,
447,YMR218C,SLPA,gavin_yeast,43.0,SLPA,gavin_yeast,,,,,,
447,YOR115C,SLPA,gavin_yeast,43.0,SLPA,gavin_yeast,,,,,,
448,YBR254C,SLPA,gavin_yeast,43.0,SLPA,gavin_yeast,,,,,,
448,YDR108W,SLPA,gavin_yeast,43.0,SLPA,gavin_yeast,,,,,,
448,YDR407C,SLPA,gavin_yeast,43.0,SLPA,gavin_yeast,,,,,,
448,YDR472W,SLPA,gavin_yeast,43.0,SLPA,gavin_yeast,,,,,,
448,YKR068C,SLPA,gavin_yeast,43.0,SLPA,gavin_yeast,,,,,,
448,YMR218C,SLPA,gavin_yeast,43.0,SLPA,gavin_yeast,,,,,,
449,YBR254C,SLPA,gavin_yeast,43.0,SLPA,gavin_yeast,,,,,,
449,YDR108W,SLPA,gavin_yeast,43.0,SLPA,gavin_yeast,,,,,,
449,YDR246W,SLPA,gavin_yeast,43.0,SLPA,gavin_yeast,,,,,,
449,YDR407C,SLPA,gavin_yeast,43.0,SLPA,gavin_yeast,,,,,,
449,YDR472W,SLPA,gavin_yeast,43.0,SLPA,gavin_yeast,,,,,,
449,YGR143W,SLPA,gavin_yeast,43.0,SLPA,gavin_yeast,,,,,,
449,YGR166W,SLPA,gavin_yeast,43.0,SLPA,gavin_yeast,,,,,,
449,YML077W,SLPA,gavin_yeast,43.0,SLPA,gavin_yeast,,,,,,
449,YMR218C,SLPA,gavin_yeast,43.0,SLPA,gavin_yeast,,,,,,
449,YOR115C,SLPA,gavin_yeast,43.0,SLPA,gavin_yeast,,,,,,
450,YBR254C,SLPA,gavin_yeast,43.0,SLPA,gavin_yeast,,,,,,
450,YDR108W,SLPA,gavin_yeast,43.0,SLPA,gavin_yeast,,,,,,
450,YDR246W,SLPA,gavin_yeast,43.0,SLPA,gavin_yeast,,,,,,
450,YDR407C,SLPA,gavin_yeast,43.0,SLPA,gavin_yeast,,,,,,
450,YDR472W,SLPA,gavin_yeast,43.0,SLPA,gavin_yeast,,,,,,
450,YGR143W,SLPA,gavin_yeast,43.0,SLPA,gavin_yeast,,,,,,
450,YGR166W,SLPA,gavin_yeast,43.0,SLPA,gavin_yeast,,,,,,
450,YKR068C,SLPA,gavin_yeast,43.0,SLPA,gavin_yeast,,,,,,
450,YML077W,SLPA,gavin_yeast,43.0,SLPA,gavin_yeast,,,,,,
450,YMR218C,SLPA,gavin_yeast,43.0,SLPA,gavin_yeast,,,,,,
450,YOR115C,SLPA,gavin_yeast,43.0,SLPA,gavin_yeast,,,,,,
451,YDR108W,SLPA,gavin_yeast,43.0,SLPA,gavin_yeast,,,,,,
451,YDR246W,SLPA,gavin_yeast,43.0,SLPA,gavin_yeast,,,,,,
451,YGR143W,SLPA,gavin_yeast,43.0,SLPA,gavin_yeast,,,,,,
451,YKR068C,SLPA,gavin_yeast,43.0,SLPA,gavin_yeast,,,,,,
451,YOR115C,SLPA,gavin_yeast,43.0,SLPA,gavin_yeast,,,,,,
452,YGR116W,SLPA,gavin_yeast,43.0,SLPA,gavin_yeast,,,,,,
452,YGR155W,SLPA,gavin_yeast,43.0,SLPA,gavin_yeast,,,,,,
452,YHR098C,SLPA,gavin_yeast,43.0,SLPA,gavin_yeast,,,,,,
452,YNL049C,SLPA,gavin_yeast,43.0,SLPA,gavin_yeast,,,,,,
452,YPR181C,SLPA,gavin_yeast,43.0,SLPA,gavin_yeast,,,,,,
453,YDR484W,SLPA,gavin_yeast,43.0,SLPA,gavin_yeast,,,,,,
453,YGR205W,SLPA,gavin_yeast,43.0,SLPA,gavin_yeast,,,,,,
453,YJL029C,SLPA,gavin_yeast,43.0,SLPA,gavin_yeast,,,,,,
453,YJL034W,SLPA,gavin_yeast,43.0,SLPA,gavin_yeast,,,,,,
454,YBR139W,SLPA,gavin_yeast,43.0,SLPA,gavin_yeast,,,,,,
454,YBR162C,SLPA,gavin_yeast,43.0,SLPA,gavin_yeast,,,,,,
454,YDR027C,SLPA,gavin_yeast,43.0,SLPA,gavin_yeast,,,,,,
454,YGR205W,SLPA,gavin_yeast,43.0,SLPA,gavin_yeast,,,,,,
454,YJL029C,SLPA,gavin_yeast,43.0,SLPA,gavin_yeast,,,,,,
454,YJL034W,SLPA,gavin_yeast,43.0,SLPA,gavin_yeast,,,,,,
454,YMR214W,SLPA,gavin_yeast,43.0,SLPA,gavin_yeast,,,,,,
455,YBR139W,SLPA,gavin_yeast,43.0,SLPA,gavin_yeast,,,,,,
455,YBR162C,SLPA,gavin_yeast,43.0,SLPA,gavin_yeast,,,,,,
455,YDR027C,SLPA,gavin_yeast,43.0,SLPA,gavin_yeast,,,,,,
455,YDR484W,SLPA,gavin_yeast,43.0,SLPA,gavin_yeast,,,,,,
455,YGR205W,SLPA,gavin_yeast,43.0,SLPA,gavin_yeast,,,,,,
455,YJL029C,SLPA,gavin_yeast,43.0,SLPA,gavin_yeast,,,,,,
455,YJL034W,SLPA,gavin_yeast,43.0,SLPA,gavin_yeast,,,,,,
455,YMR214W,SLPA,gavin_yeast,43.0,SLPA,gavin_yeast,,,,,,
456,YDR027C,SLPA,gavin_yeast,43.0,SLPA,gavin_yeast,,,,,,
456,YDR484W,SLPA,gavin_yeast,43.0,SLPA,gavin_yeast,,,,,,
456,YJL029C,SLPA,gavin_yeast,43.0,SLPA,gavin_yeast,,,,,,
456,YJL034W,SLPA,gavin_yeast,43.0,SLPA,gavin_yeast,,,,,,
456,YMR214W,SLPA,gavin_yeast,43.0,SLPA,gavin_yeast,,,,,,
457,YJL002C,SLPA,gavin_yeast,43.0,SLPA,gavin_yeast,,,,,,
457,YMR149W,SLPA,gavin_yeast,43.0,SLPA,gavin_yeast,,,,,,
458,YAL053W,SLPA,gavin_yeast,43.0,SLPA,gavin_yeast,,,,,,
458,YBR031W,SLPA,gavin_yeast,43.0,SLPA,gavin_yeast,,,,,,
458,YBR205W,SLPA,gavin_yeast,43.0,SLPA,gavin_yeast,,,,,,
458,YGR026W,SLPA,gavin_yeast,43.0,SLPA,gavin_yeast,,,,,,
458,YML072C,SLPA,gavin_yeast,43.0,SLPA,gavin_yeast,,,,,,
459,YBR031W,SLPA,gavin_yeast,43.0,SLPA,gavin_yeast,,,,,,
459,YBR205W,SLPA,gavin_yeast,43.0,SLPA,gavin_yeast,,,,,,
459,YDR170C,SLPA,gavin_yeast,43.0,SLPA,gavin_yeast,,,,,,
459,YFR044C,SLPA,gavin_yeast,43.0,SLPA,gavin_yeast,,,,,,
460,YBR139W,SLPA,gavin_yeast,43.0,SLPA,gavin_yeast,,,,,,
460,YBR162C,SLPA,gavin_yeast,43.0,SLPA,gavin_yeast,,,,,,
460,YMR214W,SLPA,gavin_yeast,43.0,SLPA,gavin_yeast,,,,,,
461,YDR140W,SLPA,gavin_yeast,43.0,SLPA,gavin_yeast,,,,,,
461,YNR046W,SLPA,gavin_yeast,43.0,SLPA,gavin_yeast,,,,,,
461,YNR050C,SLPA,gavin_yeast,43.0,SLPA,gavin_yeast,,,,,,
461,YOL124C,SLPA,gavin_yeast,43.0,SLPA,gavin_yeast,,,,,,
462,YBR021W,SLPA,gavin_yeast,43.0,SLPA,gavin_yeast,,,,,,
462,YHR186C,SLPA,gavin_yeast,43.0,SLPA,gavin_yeast,,,,,,
462,YJR066W,SLPA,gavin_yeast,43.0,SLPA,gavin_yeast,,,,,,
463,YMR241W,SLPA,gavin_yeast,43.0,SLPA,gavin_yeast,,,,,,
463,YPR024W,SLPA,gavin_yeast,43.0,SLPA,gavin_yeast,,,,,,
464,YGL094C,SLPA,gavin_yeast,43.0,SLPA,gavin_yeast,,,,,,
464,YKL025C,SLPA,gavin_yeast,43.0,SLPA,gavin_yeast,,,,,,
465,YBL064C,SLPA,gavin_yeast,43.0,SLPA,gavin_yeast,,,,,,
465,YDR069C,SLPA,gavin_yeast,43.0,SLPA,gavin_yeast,,,,,,
465,YLR203C,SLPA,gavin_yeast,43.0,SLPA,gavin_yeast,,,,,,
465,YLR436C,SLPA,gavin_yeast,43.0,SLPA,gavin_yeast,,,,,,
465,YMR304W,SLPA,gavin_yeast,43.0,SLPA,gavin_yeast,,,,,,
466,YBR288C,SLPA,gavin_yeast,43.0,SLPA,gavin_yeast,,,,,,
466,YPL195W,SLPA,gavin_yeast,43.0,SLPA,gavin_yeast,,,,,,
467,YBL018C,SLPA,gavin_yeast,43.0,SLPA,gavin_yeast,,,,,,
467,YBR257W,SLPA,gavin_yeast,43.0,SLPA,gavin_yeast,,,,,,
467,YDR478W,SLPA,gavin_yeast,43.0,SLPA,gavin_yeast,,,,,,
467,YGR030C,SLPA,gavin_yeast,43.0,SLPA,gavin_yeast,,,,,,
467,YHR062C,SLPA,gavin_yeast,43.0,SLPA,gavin_yeast,,,,,,
468,YAL033W,SLPA,gavin_yeast,43.0,SLPA,gavin_yeast,,,,,,
468,YBL018C,SLPA,gavin_yeast,43.0,SLPA,gavin_yeast,,,,,,
468,YDR478W,SLPA,gavin_yeast,43.0,SLPA,gavin_yeast,,,,,,
468,YGR030C,SLPA,gavin_yeast,43.0,SLPA,gavin_yeast,,,,,,
